ID	SOURCES	SEARCH_WORD	GENRES	CORPUS	PERIOD	REST_LEFT	NODE	REST_RIGHT	DATA_TYPE	ROOT_USE	USE	PATTERN	ENGLISH_GLOSS	WORD_ORDER	LU_PHRASE_TYPE	LEXICAL_UNIT	METANET_SOURCE_FRAMES	SUBMET	CXN_PATTERNS	FRAME_FAMILIES	PERIODS	PERIOD_RANGE	METAPHORS
root_378	classical_malay	senang	prose	Abd.H 178:2	1840	empty_left	. pada sangka mereka itu bolehlah <phr>mendapat</phr> <phr>terlebih</phr> <w>senang</w> daripada perintah Inggeris adanya. Tetapi ia tiada sedar, ......	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1800-49	happiness is a possessable object
root_394	classical_malay	senang	prose	Abd.H 343:1	1840	empty_left	........ sendiri. Hairan! Maka dapatiada <phr>dirasainya</phr> <w>senang</w> karena yaitu bahasanya sendiri dan telah diketahuinya jalan ....	empty_right	root	nom	m	NP dirasai	NP be tasted	pred_subj	vp	rasai	TASTE	EXPERIENCING HAPPINESS IS GUSTATORY PERCEPTION	S-verb_T-noun	PERCEPTION	1800s	1800-49	happiness is food
root_396	classical_malay	senang	prose	Abd.H 343:13	1840	empty_left	..... Enci´ `Abdullah Munsyi. Maka kalau enci´ <phr>ada</phr> <w>senang</w> sahaya jemput ke rumah sahaya pukul sebelas sekarang.” Maka ....	empty_right	root	nom	m	ada NP	there be/exists NP	pred_subj	vp	ada	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	S-verb_T-noun	LOCATION	1800s	1800-49	happiness is a located object
root_399	classical_malay	senang	prose	Abd.H 404:12	1840	empty_left	..... itu: “Tentulah ia mati.” Maka <phr>kurasaiadalah</phr> <w>senang</w> <phr>sedikit</phr> tubuhku dan mataku pun adalah mengantuk. Maka seketika .	empty_right	root	nom.multi	m.multi	NP sedikit	not many/few NP	NA	adj_p	sedikit	QUANTITY	LESS INTENSE HAPPINESS IS LESS QUANTITY OF AN OBJECT	T-noun_S-adj-mod	SCALE	1800s	1800-49	intensity of happiness is quantity of object
root_400	classical_malay	senang	prose	Abd.H 404:12	1840	empty_left	..... itu: “Tentulah ia mati.” Maka <phr>kurasaiadalah</phr> <w>senang</w> <phr>sedikit</phr> tubuhku dan mataku pun adalah mengantuk. Maka seketika .	empty_right	root	nom	m	X rasai adalah NP	(the one) X tastes be NP	NA	vp	rasai	TASTE	EXPERIENCING HAPPINESS IS GUSTATORY PERCEPTION	S-verb_adalah_T-noun-pred	PERCEPTION	1800s	1800-49	happiness is food
root_402	classical_malay	senang	prose	Abd.H 423:15	1840	empty_left	..... hati segala ra`yat , Semuanya <phr>duduk di dalam</phr> <w>senang</w>| Kemala bertali dalam puan satu , Dicapai budak tali sekerat ;	empty_right	root	nom	prepo	di dalam NP	to do sth inside NP	NA	pp	di dalam	BOUNDED REGION	EXPERIENCING HAPPINESS IS BEING IN A BOUNDED REGION	S-prep_T-noun	LOCATION	1800s	1800-49	happiness is a location
root_406	classical_malay	senang	prose	Siak 431	1850	empty_left	. Orang yang tiada merasa pahit maungnya, hendak <phr>dapat</phr> <w>senang</w>. Dan baginda pun mengikut mufakat dengan segala Orang Besar-....	empty_right	root	nom	m	dapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_431	classical_malay	senang	prose	M&B 130:25	1860	empty_left	. hingga negeri Kedah serta jajahan tiadalah <phr>menaruh</phr> <w>senang</w> lagi. Segala orang-orang dagang tiadalah berdagang lagi ........	empty_right	root	nom	m	menaruh NP	to put/place NP	NA	vp	taruh	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	S-verb_T-dobj	LOCATION	1800s	1850-99	happiness is a located object
root_435	classical_malay	senang	prose	M&B 173:2	1860	empty_left	selamat. Barangsiapa melalui janji tiada ia <phr>mendapat</phr> <w>senang</w> seumur hidupnya, di mana-mana ada ia membuat pekerjaan perang. .	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_451	classical_malay	senang	prose	KSPL Kel 18:18	1870	empty_left	... yang demikian ini. Engkau tiada akan <phr>beroleh</phr> <w>senang</w>, baik engkau baik mereka ini yang sertamu, karena pekerjaan ini	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1800s	1850-99	happiness is a possessable object
root_455	classical_malay	senang	prose	KSPL 1Sa 16:23	1870	empty_left	........ dengan tangannya, lalu Saul pun <phr>beroleh</phr> <w>senang</w> dan menjadi baik pula dan syaitan itu pun undurlah dari ........	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1800s	1850-99	happiness is a possessable object
root_456	classical_malay	senang	prose	KSPL 2Sa 7:27	1870	empty_left	....... maka sebab itu hambaMu ini telah <phr>mendapat</phr> <w>senang</w> dalam hatinya akan mencurahkan doa ini di hadapan hadiratMu. ...	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_462	classical_malay	senang	prose	KSPL Maz 22:3	1870	empty_left	. Engkau sahut; dan pada malam tiada aku <phr>mendapat</phr> <w>senang</w>. Tetapi Engkau juga suci, serta duduk di antara segala puji-....	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_463	classical_malay	senang	prose	KSPL Maz 38:4	1870	empty_left	..... pada tubuhku dari sebab murkaMu; <phr>tiada</phr> lagi <w>senang</w> bagi tulang-tulangku dari sebab dosaku. Karena segala salahku ..	empty_right	root	nom	m	tiada NP	there be/exists no NP	pred_subj	vp	tiada	BEING ABSENT FROM A LOCATION	INEXISTENCE OF HAPPINESS IS ABSENCE OF AN OBJECT AT A LOCATION	S-verb_T-noun	LOCATION	1800s	1850-99	happiness is a located object
root_476	classical_malay	senang	prose	Mpt 3	1880	empty_left	. hati tuannya dan pandailah ia bermain-main yang <phr>memberi</phr> <w>senang</w> pada pikiran. Maka jikalau hati yang kusut dapatlah memberi ....	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_486	classical_malay	senang	prose	Mpt 196	1880	empty_left	. makan dan minum memalu-malu bunyi-bunyian dan <phr>memberi</phr> <w>senang</w> hati dan pikiran, karena esok hari akan menghadap musuh. Pada ..	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_487	classical_malay	senang	prose	Mpt 201	1880	empty_left	... mati.” Maka bagai-bagailah katanya itu yang <phr>memberi</phr> <w>senang</w> <phr>di hati</phr>. Maka demikian juga segala rakyat yang lain-lain itu ...	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_490	classical_malay	senang	prose	Mpt 209	1880	empty_left	.... yang memberi menyenangkan hatinya dan yang <phr>memberi</phr> <w>senang</w> pikirannya. Tetapi jikalau paduka Raja hendak bertemukan paduka	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_492	classical_malay	senang	prose	Mpt 225	1880	empty_left	sudah jauh malam, maka beradulah masing-masing <phr>memberi</phr> <w>senang</w> badan nyawanya adanya. Kalakian maka setelah pagi-pagi hari ....	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_494	classical_malay	senang	prose	Puras 29:10	1890	empty_left	yang diceriterakan hatinya itu ada masygul dan <phr>ada</phr> <w>senang</w>. Masygulnya itu pamannya belun kembali dari pertapaan dan ......	empty_right	root	nom	m	ada NP	there be/exists NP	pred_subj	vp	ada	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	S-verb_T-noun	LOCATION	1800s	1850-99	happiness is a located object
root_504	classical_malay	senang	prose	SKel 89:15	1910	empty_left	". hari, Pia Rija Nucit dan Pia Kelantan <phr>duduk</phr> <phr>banyak</phr> <w>senang</w>, tiada apa-apa, dengan tuah ke bawah duli."" Maka titah, ""Kalau ."	empty_right	root	nom	m	banyak NP	many/much/a lot of NP	NA	adj_p	banyak	QUANTITY	MORE INTENSE HAPPINESS IS MORE QUANTITY OF AN OBJECT	S-adj-mod_T-noun	SCALE	1900s	1900-49	intensity of happiness is quantity of object
root_508	classical_malay	senang	prose	SKel 94:36	1910	empty_left	".... mudik sampai ke rumah, senang, hingga <phr>bersimpan</phr> <w>senang</w> adanya. Itulah hemat perhamba."" Maka raja Kelantan berkenanlah ."	empty_right	root	nom	m	bersimpan NP	to pack up NP	NA	vp	bersimpan	PROTECTING	MAINTAINING HAPPINESS IS PROTECTING AN OBJECT	S-verb_T-noun	HARM	1900s	1900-49	happiness is an imperilled entity
root_509	classical_malay	senang	prose	J&P 60:14	1910	empty_left	..-mudahan Allah subhanahu wa ta`ala <phr>anugerahkan</phr> aman <w>senang</w> sentosa sekalian negeri kita ini.” Kemudian Bendahara pula .....	empty_right	root	nom	m	anugerahkan NP	to gift NP (to X from God)	NA	vp	anugerahkan	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
root_532	classical_malay	senang	prose	Sikka 160	1950	empty_left	.. Roa yang sudah mulaikan peperangan ini sudah <phr>dapat</phr> <w>senang</w>, oleh karena cita cita yang lama menjadi raja sudah digenapkan .	empty_right	root	nom	m	dapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1950-99	happiness is a possessable object
root_540	classical_malay	senang	tracts_&_manuals	HF 5:13b	1590	empty_left	.., Barang yang mendapat dia menjadi khalīl ,Bi kullī shay´in muhīt inilah dalīl , Mengatakan lengkap rupa Rabbun jalīl | Jamīl itulah cahayanya terang , Pada kedua `ālam <phr>adanya</phr> <w>senang</w>, Barangsiapa sampai pada laut yang tenang , Dunyā ākhirat iyalah menang | Laut itulah yang bernama sedia , Tempatnya ghā´ib terlalu sunya , Sungguhpun Tuhan yang mahamulia .	empty_right	root	nom	m	adanya NP	the existence of NP	NA	np	adanya	LOCATIVE_RELATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	S-noun_T-noun	LOCATION	1500s	1550-99	happiness is a located object
root_556	classical_malay	senang	letters_&_documents	Banten 28:2r4	1810	empty_left	.... habar yang betul aðanya tanya anaqða suða suruan dari anaqða punya orang-orang tuntut ði mana adanya Ahmad ðan Zaqarya seboleh-boleh anaqða cari juga dari ayahanða <phr>punya</phr> <w>senang</w> ðan ayahanða punya baik aðanya yang anaqða harap siang ðan malam melainkan ayahanða punya kasihan kepaða anaqða. Tammat al-kalam bil-khair, tersurat di kampung Panðe glang ..	empty_right	root	nom	m	punya NP	to possess/own/have NP	NA	vp	punya	POSSESSION	EXPERIENCING HAPPINESS IS POSSESSING AN OBJECT	S-verb_T-dobj	POSSESSION	1800s	1800-49	happiness is a possessable object
root_558	classical_malay	senang	letters_&_documents	Wrkh 44:2	1810	empty_left	.... kita ini orang tuha yang daif [tiada] tiada berdaya dan upaya, maka kita lihat akan hal anak kita itu Tunku Pengiran, terlalu hancur hati kita, siang dan malam tiada <phr>merasai</phr> <w>senang</w>. Maka sangatlah kita harabkan kepada sahabat kita daripada bela pelihira di atas anak kita itu, dan serta kita sekalian mana suku anak kita itu. Adapun sekarang* ini ........	empty_right	root	nom	m	merasai NP	to taste NP	NA	vp	rasai	TASTE	EXPERIENCING HAPPINESS IS GUSTATORY PERCEPTION	S-verb_T-dobj	PERCEPTION	1800s	1800-49	happiness is food
root_566	classical_malay	senang	letters_&_documents	Farq 33:15	1810	empty_left	akan sahabat kita selagi ada umur kita dalam dunia ini. Syahadan daripada itu akan hal kita beberapa kali sudah berkirim surat kepada sahabat kita maka kita belum lagi <phr>mendapat</phr> <w>senang</w> kerana banyak kerja. Adalah kepada lima likur hari bulan Zulkaedah sudah kita kira-kira hendak belayar bertemu sahabat kita maka datang pula kapal kompeni dari Benggala, ....	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1800-49	happiness is a possessable object
root_568	classical_malay	senang	letters_&_documents	SRN 29:5	1820	empty_left	.. apalagi yang tiadalah menjadi kesusahan Tuan Besar. Maka dari hal itu melainkan belas kasihannya Tuan Besar yang sahaya harap-harap siang dan malam akan supaya boleh sahaya <phr>ada</phr> <w>senang</w> serta boleh kelihatan belas kasihan Tuan Besar kepada sahaya adanya. Kemudian daripada tulus ikhlas serta dengan putih hati lagi suci hening, adalah istri sahaya Ratu Ayunan	empty_right	root	nom	m	ada NP	there be/exists NP	pred_subj	vp	ada	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	S-verb_T-noun	LOCATION	1800s	1800-49	happiness is a located object
root_589	classical_malay	senang	letters_&_documents	VdW RAH 62:5	1860	empty_left	...-cakap. Akan tetapi jangan paduka sahabat kita kuatkan dan digagahkan sebab karena segankan kita. Itu janganlah, sebab kita suka akan paduka sahabat kita <phr>mendapat</phr> sehat dan <w>senang</w>, dan tiada kita suka akan paduka sahabat kita mendapat mudarat dan susah. Demikianlah yang banyak tersebut di dalam kitab-kitab agama kita pada bicara adab persahabatan itu .	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1850-99	happiness is a possessable object
root_590	classical_malay	senang	letters_&_documents	VdW RAH 66:6	1860	empty_left	".... sakit itu. Jadi tiadalah sempat kita hendak membanyakkan perkataan pada tatkala kita berjumpa-jumpa. Mudah-mudahan apabila <recip>paduka sahabat kita</recip> <phr>dikarunia</phr> <agt>Allah taala</agt> sehat <w>senang</w> boleh kita datang adanya. Dan lagi pada bab awalnya Pa akhirnya Nun tentang bahasa pun, tiada dapat tiada mau dicari pada makna Arab ""pun"" itu kalimahkah atau hurufkah atau ."	empty_right	root	nom	m	dikaruniai X NP	to be gifted (by X) NP	NA	vp	karuniai	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_dobj_T-obj-2	POSSESSION	1800s	1850-99	happiness is a possessable object
root_598	classical_malay	senang	letters_&_documents	VdW RAH 110:3	1870	empty_left	ada kita kirimkan bahasa, ada tiga puluh keping sebab kita di dalam dua bulan ini di dalam uzur benar dengan sakit serta lainnya, Allah taala yang tahunya. Ini baharulah <phr>ada</phr> <w>senang</w> <phr>sedikit</phr>. Dan obat ditinggalkan anak kita sudah habis pula. Hendak minta kepada dokter tidak tahu akan namanya pula. Akan tetapi anak hari ini hampir sama-sama Yamtuan .......	empty_right	root	nom.multi	m.multi	NP sedikit	not many/few NP	NA	adj_p	sedikit	QUANTITY	LESS INTENSE HAPPINESS IS LESS QUANTITY OF AN OBJECT	T-noun_S-adj-mod	SCALE	1800s	1850-99	intensity of happiness is quantity of object
root_599	classical_malay	senang	letters_&_documents	VdW RAH 110:3	1870	empty_left	ada kita kirimkan bahasa, ada tiga puluh keping sebab kita di dalam dua bulan ini di dalam uzur benar dengan sakit serta lainnya, Allah taala yang tahunya. Ini baharulah <phr>ada</phr> <w>senang</w> <phr>sedikit</phr>. Dan obat ditinggalkan anak kita sudah habis pula. Hendak minta kepada dokter tidak tahu akan namanya pula. Akan tetapi anak hari ini hampir sama-sama Yamtuan .......	empty_right	root	nom	m	ada NP	there be/exists NP	pred_subj	vp	ada	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	S-verb_T-noun	LOCATION	1800s	1850-99	happiness is a located object
root_604	classical_malay	senang	newspapers	Imam 476:30	1900	empty_left	. berleter mengatakan cikgu malas. Hendak <phr>mengambil</phr> <w>senang</w> diri saja. Tak memberi dia belajar lain-lain ilmu semata-mata ..	empty_right	root	nom	m	mengambil NP	to take NP	NA	vp	ambil	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
root_605	classical_malay	senang	newspapers	PK 7:1d	1920	empty_left	..... sangatlah kaya , kepada makhluk <phr>memberi</phr> bahagia , <w>senang</w> sentosa bersuka ria. | Negeri pun aman bertambah ramai , bandar	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
root_663	classical_malay	senang	newspapers	S 9Mar32:5	1930	empty_left	hina kepadanya. Tetapi kita dapati bahwa punca suka <w>senang</w> dan besar hati itu ialah sementara dapur rumahnya berasap jua. .	empty_right	root	nom	m	puncak NP	peak of NP	NA	np	puncak	BEING AT A HIGH LOCATION	HAPPINESS IS UP	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is up
root_676	classical_malay	senang	newspapers	S 21May32:1	1930	empty_left	.... jangan sekali-kali Tuan-Tuan mula <phr>menggalakkan</phr> <w>senang</w> dan membela kemalasan pada masa Tuan-Tuan sedang muda ini, .....	empty_right	root	nom	m	menggalakkan NP	to cause NP to be fierce/to encourage	NA	vp	galakkan	AWAKENING	HAPPINESS IS A SLEEPING/RESTING ENTITY	S-verb_T-dobj	BIOLOGICAL ENTITY	1900s	1900-49	happiness is an (un)resting animate entity
root_691	classical_malay	senang	newspapers	M 8Sep32:8	1930	empty_left	... menolong bangsa. Mana-mana Orang Melayu yang <phr>ada</phr> <w>senang</w> <phr>sedikit</phr> kehidupan mereka, atau mana-mana yang ada masin sedikit	empty_right	root	nom.multi	m.multi	NP sedikit	not many/few NP	NA	adj_p	sedikit	QUANTITY	LESS INTENSE HAPPINESS IS LESS QUANTITY OF AN OBJECT	T-noun_S-adj-mod	SCALE	1900s	1900-49	intensity of happiness is quantity of object
root_692	classical_malay	senang	newspapers	M 8Sep32:8	1930	empty_left	... menolong bangsa. Mana-mana Orang Melayu yang <phr>ada</phr> <w>senang</w> <phr>sedikit</phr> kehidupan mereka, atau mana-mana yang ada masin sedikit	empty_right	root	nom	m	ada NP	there be/exists NP	pred_subj	vp	ada	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	S-verb_T-noun	LOCATION	1900s	1900-49	happiness is a located object
root_693	classical_malay	senang	newspapers	M 8Sep32:8	1930	empty_left	.. di dalam hatinya berkata: diriku seorang <phr>mendapat</phr> <w>senang</w> sudahlah, orang-orang lain apa aku peduli. Akan tetapi bangsa-..	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
root_717	classical_malay	senang	newspapers	S 29Mar33:8	1930	empty_left	.. jika kerajaan kita senang, tentulah kita <phr>beroleh</phr> <w>senang</w> juga. Demikianlah Abang ambil ringkaskan dengan sedikit ........	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1900s	1900-49	happiness is a possessable object
root_757	classical_malay	senang	newspapers	S 4May35:7	1930	empty_left	....... yang telah dibangunkan sekarang ini bukankah <w>senang</w>. Jika ada anak-anak perempuan kita yang tahu bahasa Inggeris ...	empty_right	root	nom	m	yang dibangunkan bukankah NP	(the one) that be awakened be not NP	NA	vp	bangunkan	AWAKENING	HAPPINESS IS A SLEEPING/RESTING ENTITY	REL_S-verb_adalah/bukankah_T-noun-pred	BIOLOGICAL ENTITY	1900s	1900-49	happiness is an (un)resting animate entity
